epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5876666903495789,0.9147417545318604,1.5151779651641846,0.7118333578109741,0.9634524583816528,1.0630497932434082
1,0.7230926156044006,0.966550886631012,0.9287779927253723,0.7578333616256714,0.9728031754493713,0.8159486651420593
2,0.7585370540618896,0.9731172919273376,0.7742968201637268,0.7699999809265137,0.9764906764030457,0.7183417677879333
3,0.779703676700592,0.9766170382499695,0.6983899474143982,0.7838333249092102,0.9789235591888428,0.6624278426170349
4,0.7931851744651794,0.9789543151855469,0.6499341130256653,0.793666660785675,0.9808651208877563,0.6233802437782288
5,0.8032037019729614,0.980557382106781,0.6150575280189514,0.8034999966621399,0.9820922017097473,0.5956600308418274
6,0.8100185394287109,0.9818471074104309,0.5888300538063049,0.8073333501815796,0.9829565286636353,0.574739933013916
7,0.8149999976158142,0.9827904105186462,0.568327009677887,0.8136666417121887,0.9837949872016907,0.5576093792915344
8,0.8199074268341064,0.9835893511772156,0.5514546632766724,0.8151666522026062,0.984407365322113,0.5442390441894531
9,0.823462963104248,0.9841781854629517,0.5376788973808289,0.8193333148956299,0.9848576188087463,0.5302666425704956
10,0.8266481757164001,0.9847344756126404,0.5256300568580627,0.8226666450500488,0.9852347373962402,0.5203849673271179
11,0.8296852111816406,0.9851264953613281,0.5157160758972168,0.8261666893959045,0.9856848120689392,0.5115634799003601
12,0.8320740461349487,0.9854796528816223,0.5066958665847778,0.8261666893959045,0.9859815835952759,0.5030418634414673
13,0.8347963094711304,0.9858676195144653,0.4984671473503113,0.8288333415985107,0.9862545728683472,0.4964083731174469
14,0.8366296291351318,0.9861442446708679,0.49157965183258057,0.831166684627533,0.9866027235984802,0.4895707964897156
15,0.838018536567688,0.9864032864570618,0.4853231608867645,0.8308333158493042,0.986737847328186,0.4844232201576233
16,0.8399444222450256,0.9866890907287598,0.4794173538684845,0.8303333520889282,0.9868971705436707,0.4806230366230011
17,0.8418333530426025,0.986891508102417,0.4742183983325958,0.8324999809265137,0.9872360229492188,0.4744584858417511
18,0.8432222008705139,0.9870984554290771,0.4692453444004059,0.8360000252723694,0.9872996807098389,0.4715154767036438
19,0.8444814682006836,0.9872732162475586,0.46472543478012085,0.8355000019073486,0.9875941872596741,0.46718817949295044
20,0.8457221984863281,0.9874821901321411,0.46061140298843384,0.8356666564941406,0.9876303672790527,0.4631595313549042
21,0.8464629650115967,0.9876376390457153,0.45653653144836426,0.8376666903495789,0.9878058433532715,0.46060726046562195
22,0.8470370173454285,0.9877845048904419,0.4530133605003357,0.8368333578109741,0.987931489944458,0.45729511976242065
23,0.8486296534538269,0.9879422187805176,0.4495202302932739,0.8393333554267883,0.9880980849266052,0.45362216234207153
24,0.8492777943611145,0.9881002306938171,0.4460776150226593,0.8398333191871643,0.9881742000579834,0.450680673122406
25,0.8505926132202148,0.9882093071937561,0.44304123520851135,0.8401666879653931,0.9883243441581726,0.4478740096092224
26,0.8511852025985718,0.9883407950401306,0.44006890058517456,0.8414999842643738,0.9884113073348999,0.44579973816871643
27,0.8525000214576721,0.9884381890296936,0.4376010298728943,0.8414999842643738,0.9884362816810608,0.44298815727233887
28,0.8531296253204346,0.988563597202301,0.43464580178260803,0.8426666855812073,0.9885089993476868,0.44039541482925415
29,0.8536296486854553,0.9886718988418579,0.4322981536388397,0.8450000286102295,0.9886835217475891,0.4377325773239136
30,0.8544629812240601,0.9887754321098328,0.4298412501811981,0.8443333506584167,0.9887132048606873,0.43635043501853943
31,0.8556296229362488,0.9888941645622253,0.42735692858695984,0.8443333506584167,0.9888203740119934,0.434440016746521
32,0.8556851744651794,0.9889926910400391,0.4250648617744446,0.8456666469573975,0.9889650344848633,0.43141114711761475
33,0.8568703532218933,0.9890701770782471,0.42288514971733093,0.8489999771118164,0.9889516830444336,0.4298098683357239
34,0.8570926189422607,0.9891598224639893,0.42083409428596497,0.8458333611488342,0.988978385925293,0.4306744337081909
35,0.8580555319786072,0.9892182946205139,0.4186834990978241,0.8488333225250244,0.988926351070404,0.42749258875846863
36,0.8585925698280334,0.9892609119415283,0.41728970408439636,0.8500000238418579,0.9891642928123474,0.42475736141204834
37,0.8589074015617371,0.9893685579299927,0.415108859539032,0.8493333458900452,0.9892807006835938,0.42206910252571106
38,0.8601481318473816,0.9894573092460632,0.41323351860046387,0.8516666889190674,0.989264726638794,0.42150312662124634
39,0.8602963089942932,0.9895252585411072,0.4114353358745575,0.8518333435058594,0.9891451597213745,0.42104703187942505
