epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.7973333597183228,0.9815067052841187,0.5548301339149475,0.847000002861023,0.9888702630996704,0.41089287400245667
1,0.8583333492279053,0.9904236197471619,0.3817227780818939,0.8498333096504211,0.9885058403015137,0.41286763548851013
2,0.8750370144844055,0.9922568202018738,0.3362185060977936,0.8654999732971191,0.9908481240272522,0.3645927608013153
3,0.88485187292099,0.9933305978775024,0.30871647596359253,0.859333336353302,0.9900000095367432,0.37914037704467773
4,0.893074095249176,0.994175136089325,0.28728166222572327,0.887333333492279,0.9929829835891724,0.3096383213996887
5,0.8985740542411804,0.9946310520172119,0.27033108472824097,0.8808333277702332,0.9916678071022034,0.3369433283805847
6,0.9029074311256409,0.9951661229133606,0.25639909505844116,0.8809999823570251,0.9896429777145386,0.36232396960258484
7,0.9083889126777649,0.995425283908844,0.2438502311706543,0.8731666803359985,0.9898142218589783,0.36643514037132263
8,0.9119629859924316,0.9957646727561951,0.23230303823947906,0.8861666917800903,0.9894912838935852,0.3657735288143158
9,0.9136296510696411,0.9959672689437866,0.22781938314437866,0.8821666836738586,0.9907732605934143,0.34547391533851624
10,0.9177407622337341,0.9962877035140991,0.21651466190814972,0.8855000138282776,0.9904171824455261,0.34159183502197266
11,0.9211481213569641,0.9963895082473755,0.20951656997203827,0.8948333215713500,0.9910062551498413,0.3250005543231964
12,0.9227036833763123,0.9966892004013062,0.2010500729084015,0.890999972820282,0.9891481995582581,0.35022884607315063
13,0.9272778034210205,0.996718168258667,0.19587163627147675,0.8734999895095825,0.9887014031410217,0.38720014691352844
14,0.9270555377006531,0.9967788457870483,0.19130916893482208,0.8918333053588867,0.9880228638648987,0.36789005994796753
15,0.929444432258606,0.9969052076339722,0.1865759789943695,0.8845000267028809,0.98692387342453,0.39924356341362
16,0.9318888783454895,0.996982216835022,0.18120437860488892,0.8895000219345093,0.9884635210037231,0.38644033670425415
17,0.9335370659828186,0.9971652626991272,0.17676931619644165,0.8891666531562805,0.9879868626594543,0.38154834508895874
18,0.9350000023841858,0.9972134828567505,0.17408360540866852,0.8651666641235352,0.9846017360687256,0.4944278299808502
19,0.9372777938842773,0.9972319006919861,0.168476864695549,0.8881666660308838,0.9851183295249939,0.4258745014667511
20,0.9370926022529602,0.9972710609436035,0.16505283117294312,0.8691666722297668,0.9817286729812622,0.5181537866592407
21,0.9409074187278748,0.9974445700645447,0.16003885865211487,0.8989999890327454,0.9878151416778564,0.39020562171936035
22,0.9407963156700134,0.997525691986084,0.15762630105018616,0.8934999704360962,0.9844880104064941,0.4434058964252472
23,0.9417222142219543,0.9975294470787048,0.15477488934993744,0.8901666402816772,0.9828181266784668,0.4704482853412628
24,0.9432592391967773,0.9976044297218323,0.15132416784763336,0.8939999938011169,0.9844573736190796,0.45292583107948303
25,0.9434629678726196,0.9976217150688171,0.1507604569196701,0.8953333497047424,0.983595609664917,0.464436411857605
26,0.9456481337547302,0.9976664781570435,0.14464233815670013,0.8866666555404663,0.9841410517692566,0.4613358974456787
,,,,,,
