epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6573518514633179,0.9399979710578918,1.020885944366455,0.8238333463668823,0.9871149063110352,0.46858423948287964
1,0.8457777500152588,0.9887769222259521,0.42417481541633606,0.8516666889190674,0.9897194504737854,0.40789297223091125
2,0.8670185208320618,0.9913970828056335,0.36481478810310364,0.8721666932106018,0.992072582244873,0.3528653681278229
3,0.8769074082374573,0.9926353693008423,0.3346775770187378,0.8740000128746033,0.9918832182884216,0.3497432768344879
4,0.886222243309021,0.9935731887817383,0.3103278577327728,0.8668333292007446,0.9913033246994019,0.35908517241477966
5,0.8949259519577026,0.9944244027137756,0.28612151741981506,0.8796666860580444,0.9931760430335999,0.32036036252975464
6,0.8977222442626953,0.994796633720398,0.27467015385627747,0.887499988079071,0.9931735992431641,0.30737584829330444
7,0.9028703570365906,0.9952055215835571,0.2620101571083069,0.8778333067893982,0.9928090572357178,0.32656216621398926
8,0.9083889126777649,0.9957623481750488,0.24659523367881775,0.8838333487510681,0.9925137758255005,0.3152560889720917
9,0.9124629497528076,0.9960637092590332,0.2353821098804474,0.8776666522026062,0.9918200969696045,0.33272168040275574
10,0.9152963161468506,0.9962761998176575,0.22973118722438812,0.8889999985694885,0.9917937517166138,0.3160860538482666
11,0.9196666479110718,0.9967045783996582,0.21308626234531403,0.8896666765213013,0.9921255111694336,0.3190748989582062
12,0.9348703622817993,0.9976323843002319,0.17997729778289795,0.8970000147819519,0.9931324124336243,0.29029327630996704
13,0.9383147954940796,0.9978266954421997,0.17125025391578674,0.8960000276565552,0.9928475022315979,0.2940768897533417
14,0.9397777915000916,0.9979115128517151,0.16653846204280853,0.8949999809265137,0.9927785992622375,0.2960626184940338
15,0.9412037134170532,0.9979950189590454,0.16302688419818878,0.8958333134651184,0.9925605654716492,0.2984929084777832
16,0.9429073929786682,0.9980899691581726,0.1590213179588318,0.8966666460037231,0.9927808046340942,0.29633021354675293
17,0.9445740580558777,0.9981375932693481,0.15511400997638702,0.8945000171661377,0.9923511147499084,0.3024124205112457
18,0.9479629397392273,0.9983413219451904,0.1464499533176422,0.8949999809265137,0.99270099401474,0.2985512614250183
19,0.9494444727897644,0.998397946357727,0.1443948596715927,0.8960000276565552,0.9925606846809387,0.29885202646255493
20,0.9502778053283691,0.9983997344970703,0.1432938426733017,0.8958333134651184,0.9926391243934631,0.30019253492355347
21,0.9500370621681213,0.998411238193512,0.14240437746047974,0.8939999938011169,0.9923731684684753,0.3015449047088623
22,0.9501296281814575,0.9984230995178223,0.14155592024326324,0.8980000019073486,0.9924811124801636,0.3001621961593628
23,0.9517407417297363,0.9984796643257141,0.13891994953155518,0.8943333625793457,0.9925510883331299,0.3005998134613037
24,0.952129602432251,0.9984785318374634,0.1384725123643875,0.8955000042915344,0.9924831986427307,0.30104735493659973
25,0.9520925879478455,0.9984901547431946,0.13830022513866425,0.8951666951179504,0.9925601482391357,0.30070754885673523
26,0.9520370364189148,0.9984864592552185,0.13800202310085297,0.8941666483879089,0.992540717124939,0.30168718099594116
27,0.9523518681526184,0.9985055327415466,0.1378527134656906,0.8953333497047424,0.9923893213272095,0.3019237816333771
28,0.9525926113128662,0.9984986186027527,0.13723914325237274,0.8951666951179504,0.9925575852394104,0.30145835876464844
29,0.9524999856948853,0.9985095262527466,0.13713102042675018,0.8949999809265137,0.9925569891929626,0.3014015555381775
30,0.9524074196815491,0.9985193014144897,0.13709530234336853,0.8949999809265137,0.9924820065498352,0.30138280987739563
31,0.9524815082550049,0.9985114932060242,0.1370369791984558,0.8955000042915344,0.9924849271774292,0.3014732301235199
32,0.9524815082550049,0.9985120296478271,0.13698218762874603,0.8946666717529297,0.992479145526886,0.3014974892139435
33,0.9526110887527466,0.9985151886940002,0.13684900104999542,0.8943333625793457,0.9924802184104919,0.301495760679245
34,0.9526481628417969,0.9985236525535583,0.1368376761674881,0.8945000171661377,0.9924816489219666,0.3014788329601288
35,0.9525926113128662,0.998515248298645,0.1368250548839569,0.8948333263397217,0.9924840331077576,0.3015079200267792
36,0.9525555372238159,0.9985153079032898,0.13681121170520782,0.8943333625793457,0.9924842119216919,0.30147823691368103
37,0.9525740742683411,0.9985153079032898,0.13680049777030945,0.8949999809265137,0.9924830794334412,0.30151188373565674
