epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.8050370216369629,0.9808787703514099,0.5612948536872864,0.8258333206176758,0.9854463934898376,0.4839054048061371
1,0.8450740575790405,0.9872176647186279,0.4385848939418793,0.8516666889190674,0.9883907437324524,0.4239949882030487
2,0.8510370254516602,0.9881575107574463,0.41939499974250793,0.8389999866485596,0.9872472882270813,0.4514188766479492
3,0.8546666502952576,0.9886887669563293,0.4058825671672821,0.8503333330154419,0.9870278835296631,0.42243197560310364
4,0.8579074144363403,0.9892587065696716,0.3969006836414337,0.8360000252723694,0.9872055649757385,0.43779972195625305
5,0.8624444603919983,0.9895123839378357,0.39124196767807007,0.8568333387374878,0.9885512590408325,0.41758033633232117
6,0.8643888831138611,0.9900825619697571,0.38063281774520874,0.856166660785675,0.988337516784668,0.40540051460266113
7,0.8662407398223877,0.989934504032135,0.38049736618995667,0.8581666946411133,0.9869093298912048,0.43532878160476685
8,0.8688148260116577,0.9903203845024109,0.3729518949985504,0.85916668176651,0.9892794489860535,0.3974440097808838
9,0.8670740723609924,0.9901248812675476,0.377416729927063,0.8411666750907898,0.9857040047645569,0.45989325642585754
10,0.8700370192527771,0.9904391169548035,0.3701205849647522,0.8546666502952576,0.9870498180389404,0.43538060784339905
11,0.8707407116889954,0.9908099174499512,0.36432725191116333,0.8604999780654907,0.9871266484260559,0.42091506719589233
12,0.873296320438385,0.9912721514701843,0.35777777433395386,0.8550000190734863,0.9883377552032471,0.41759830713272095
13,0.8698333501815796,0.9908694624900818,0.36369532346725464,0.8573333621025085,0.987293541431427,0.42411983013153076
14,0.8880000114440918,0.9934737086296082,0.3063851296901703,0.8661666512489319,0.9892041087150574,0.38214051723480225
15,0.8907963037490845,0.9938839077949524,0.296851247549057,0.8668333292007446,0.9894424676895142,0.38304057717323303
16,0.8917407393455505,0.9940587282180786,0.2925569415092468,0.8696666955947876,0.9894980788230896,0.38027387857437134
17,0.8932777643203735,0.9941877126693726,0.2901950180530548,0.8640000224113464,0.9885588884353638,0.3990817964076996
18,0.8934814929962158,0.9941543936729431,0.2872861623764038,0.8668333292007446,0.9888015985488892,0.3979303240776062
19,0.8947036862373352,0.9942101836204529,0.28431209921836853,0.8675000071525574,0.9884827733039856,0.3959638774394989
20,0.8940185308456421,0.9942575693130493,0.2841929793357849,0.8698333501815796,0.9886285662651062,0.4130515456199646
21,0.8947407603263855,0.9943804144859314,0.2820274531841278,0.8643333315849304,0.9882717728614807,0.4146517217159271
22,0.8993889093399048,0.9949689507484436,0.2695084512233734,0.8686666488647461,0.9886093735694885,0.40515828132629395
23,0.8993333578109741,0.994982898235321,0.26766273379325867,0.8684999942779541,0.9884754419326782,0.40658581256866455
24,0.8998333215713501,0.9950794577598572,0.26660069823265076,0.8676666617393494,0.9887159466743469,0.4137115180492401
25,0.9001296162605286,0.9951308965682983,0.26591750979423523,0.8658333420753479,0.9880889058113098,0.42282769083976746
26,0.9009073972702026,0.9951163530349731,0.2653414309024811,0.8669999837875366,0.988075315952301,0.42464619874954224
27,0.9019814729690552,0.9951795935630798,0.2621115744113922,0.8694999814033508,0.9881340265274048,0.42542052268981934
28,0.902055561542511,0.9952355027198792,0.2619466483592987,0.8679999709129333,0.9880256056785583,0.4256775677204132
29,0.9022963047027588,0.9952338933944702,0.26173675060272217,0.8696666955947876,0.9879891276359558,0.4256608784198761
30,0.9017778038978577,0.9952495694160461,0.2615189850330353,0.8698333501815796,0.9881404638290405,0.4258839190006256
31,0.9019814729690552,0.9952272772789001,0.26136648654937744,0.8693333268165588,0.9882116913795471,0.4270646870136261
32,0.902222216129303,0.995271623134613,0.26071053743362427,0.8696666955947876,0.9881271719932556,0.42792415618896484
33,0.902222216129303,0.9952724575996399,0.26061537861824036,0.8696666955947876,0.9879652261734009,0.42839863896369934
34,0.9021852016448975,0.995299220085144,0.26058828830718994,0.8698333501815796,0.9879621267318726,0.4285125732421875
35,0.9021111130714417,0.9952917695045471,0.2605592906475067,0.8701666593551636,0.9880456924438477,0.4285720884799957
36,0.9023518562316895,0.9952844977378845,0.26052364706993103,0.8696666955947876,0.9879589676856995,0.42899125814437866
37,0.9025370478630066,0.9952966570854187,0.26036301255226135,0.8696666955947876,0.9879598021507263,0.42899391055107117
38,0.9024629592895508,0.9952889084815979,0.26035258173942566,0.8700000047683716,0.9879590272903442,0.42903953790664673
39,0.9024814963340759,0.9952892661094666,0.26034656167030334,0.8701666593551636,0.9879603385925293,0.4290393888950348
40,0.9023703932762146,0.9952979683876038,0.2603415548801422,0.8700000047683716,0.9879586100578308,0.4290696680545807
41,0.9025925993919373,0.995290219783783,0.2603336572647095,0.8700000047683716,0.9879584312438965,0.42913320660591125
42,0.9024629592895508,0.9952900409698486,0.260297954082489,0.8700000047683716,0.9879582524299622,0.429131418466568
43,0.9024259448051453,0.9952901005744934,0.26029646396636963,0.8700000047683716,0.9879586100578308,0.4291323125362396
44,0.9024444222450256,0.9952905774116516,0.2602953612804413,0.8700000047683716,0.9879589080810547,0.4291309118270874
45,0.9024629592895508,0.9952907562255859,0.260293573141098,0.8700000047683716,0.9879588484764099,0.42913296818733215
46,0.9024444222450256,0.995298445224762,0.2602924406528473,0.8700000047683716,0.9879593253135681,0.42913395166397095
47,0.9024629592895508,0.9952901601791382,0.2602847218513489,0.8700000047683716,0.9879593253135681,0.42913174629211426
48,0.9024629592895508,0.995290219783783,0.2602847218513489,0.8700000047683716,0.9879587292671204,0.42913031578063965
49,0.9024629592895508,0.9952902793884277,0.260284423828125,0.8700000047683716,0.9879587888717651,0.4291282594203949
50,0.9024629592895508,0.9952902793884277,0.2602841854095459,0.8700000047683716,0.9879586100578308,0.42912593483924866
