epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.7045925855636597,0.8363972306251526,486.82354736328125,0.7749999761581421,0.8752792477607727,202.18331909179688
1,0.8100370168685913,0.8952001333236694,116.9020767211914,0.8066666722297668,0.8931037783622742,104.31437683105469
2,0.8285555839538574,0.9056006669998169,84.16038513183594,0.8115000128746033,0.8960632085800171,93.37360382080078
3,0.8431666493415833,0.9137983322143555,62.63315200805664,0.8051666617393494,0.892857015132904,93.43054962158203
4,0.8547777533531189,0.9202675819396973,52.399635314941406,0.8215000033378601,0.9012478590011597,77.14939880371094
5,0.8684259057044983,0.9279406070709229,41.28751754760742,0.8258333206176758,0.9044822454452515,66.67645263671875
6,0.8756481409072876,0.9320579767227173,36.119632720947266,0.8298333287239075,0.9067872762680054,60.72799301147461
7,0.8827962875366211,0.9360787272453308,29.990554809570312,0.8303333520889282,0.9070754647254944,62.187904357910156
8,0.8938518762588501,0.9419674277305603,25.015960693359375,0.828000009059906,0.9057957530021667,61.64175033569336
9,0.8954073786735535,0.9429585337638855,23.500391006469727,0.8388333320617676,0.9114557504653931,59.79824447631836
10,0.8995184898376465,0.9452776312828064,21.18552589416504,0.8396666646003723,0.9118970632553101,54.372806549072266
11,0.9108889102935791,0.9517101049423218,16.878643035888672,0.8475000262260437,0.9158923625946045,50.48740005493164
12,0.9127222299575806,0.9525947570800781,15.732510566711426,0.8413333296775818,0.9129366278648376,54.901302337646484
13,0.917555570602417,0.9554568529129028,14.140060424804688,0.8364999890327454,0.910687267780304,51.66535568237305
14,0.921833336353302,0.9579330682754517,12.162925720214844,0.8511666655540466,0.9185814261436462,47.23683166503906
15,0.9270555377006531,0.9607574939727783,10.868642807006836,0.8550000190734863,0.9202728271484375,45.592350006103516
16,0.9306111335754395,0.9626171588897705,9.713346481323242,0.8411666750907898,0.9137165546417236,47.96623611450195
17,0.9307592511177063,0.9628729224205017,9.33779525756836,0.8548333048820496,0.9206095337867737,45.732994079589844
18,0.9350740909576416,0.9651024341583252,8.446064949035645,0.8498333096504211,0.9173148274421692,46.23561477661133
19,0.9381111264228821,0.9668453931808472,7.7985520362854,0.8493333458900452,0.9182736277580261,46.00345230102539
20,0.9406481385231018,0.9684856534004211,7.279523849487305,0.8500000238418579,0.9179908037185669,44.83167266845703
21,0.9437962770462036,0.9701846241950989,6.530098915100098,0.8463333249092102,0.915691614151001,46.42241668701172
22,0.94477778673172,0.9707589149475098,5.976200103759766,0.8519999980926514,0.9191056489944458,44.567405700683594
23,0.9474999904632568,0.9720119833946228,5.660844326019287,0.8553333282470703,0.9204526543617249,43.91231155395508
24,0.9501110911369324,0.9736651182174683,5.329649448394775,0.8451666831970215,0.9149298071861267,43.498634338378906
25,0.9483703970909119,0.9726324081420898,5.633171081542969,0.8560000061988831,0.9213696122169495,43.31724548339844
26,0.9529259204864502,0.9751231074333191,4.621572971343994,0.8476666808128357,0.9175295233726501,46.072509765625
27,0.9525926113128662,0.974729061126709,4.837902545928955,0.8576666712760925,0.9224430918693542,42.315223693847656
28,0.9549999833106995,0.9761362671852112,4.38934850692749,0.8560000061988831,0.9214398264884949,41.64025115966797
29,0.9591296315193176,0.9786695837974548,3.6272101402282715,0.856333315372467,0.9211900234222412,43.59886169433594
30,0.9597036838531494,0.9787678718566895,3.5854718685150146,0.8525000214576721,0.9194066524505615,42.327537536621094
31,0.9624999761581421,0.9801077842712402,3.208888530731201,0.8539999723434448,0.9201715588569641,42.46366882324219
32,0.9638888835906982,0.9810041785240173,3.1638495922088623,0.8521666526794434,0.9192023873329163,43.92928695678711
33,0.961814820766449,0.9801098704338074,3.368924379348755,0.8544999957084656,0.9205231070518494,42.276283264160156
34,0.9810000061988831,0.9903135299682617,1.1554678678512573,0.8634999990463257,0.9249575734138489,39.44186019897461
35,0.9880370497703552,0.9941350817680359,0.6013445258140564,0.8585000038146973,0.9230328798294067,39.461761474609375
36,0.9891852140426636,0.9948427677154541,0.476382315158844,0.8616666793823242,0.9242739677429199,39.484092712402344
37,0.9904444217681885,0.9954966306686401,0.4132438600063324,0.8610000014305115,0.924342691898346,39.60138702392578
38,0.9909629821777344,0.9956628680229187,0.3876100480556488,0.862666666507721,0.9251200556755066,39.31099319458008
39,0.9919815063476562,0.9961139559745789,0.33833369612693787,0.859333336353302,0.9233983755111694,39.576866149902344
40,0.9919629693031311,0.9963082075119019,0.3163173496723175,0.8608333468437195,0.9238324761390686,39.711219787597656
41,0.992814838886261,0.9966684579849243,0.26918932795524597,0.8613333106040955,0.924047589302063,39.357147216796875
