epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6509073972702026,0.9404920339584351,1.089661717414856,0.8105000257492065,0.9860090613365173,0.48430079221725464
1,0.7981666922569275,0.9814453125,0.5535633563995361,0.8411666750907898,0.9898847937583923,0.426310658454895
2,0.8177592754364014,0.9839847087860107,0.5079421401023865,0.8533333539962769,0.9905787706375122,0.4091079831123352
3,0.8237777948379517,0.9845494627952576,0.495257169008255,0.856333315372467,0.9910313487052917,0.3887176513671875
4,0.8246666789054871,0.9851794242858887,0.4852530360221863,0.8554999828338623,0.9908269643783569,0.4000866413116455
5,0.8256666660308838,0.9847491979598999,0.48886895179748535,0.8598333597183228,0.9911215305328369,0.40471822023391724
6,0.8292592763900757,0.985531747341156,0.47620606422424316,0.8558333516120911,0.9906337857246399,0.4022500813007355
7,0.8313703536987305,0.9858015775680542,0.4699813425540924,0.8601666688919067,0.9912917017936707,0.3997732400894165
8,0.8323703408241272,0.9855272173881531,0.4760935306549072,0.859000027179718,0.9908531308174133,0.40383246541023254
9,0.8452407121658325,0.987703800201416,0.43460556864738464,0.8681666851043701,0.991767406463623,0.3868827819824219
10,0.8513333201408386,0.9887822270393372,0.41380906105041504,0.8658333420753479,0.9918469190597534,0.38336801528930664
11,0.8547407388687134,0.9896458983421326,0.4001781642436981,0.8650000095367432,0.9917308688163757,0.3853151500225067
12,0.8579259514808655,0.989838719367981,0.3960859775543213,0.8665000200271606,0.9917709231376648,0.3819698989391327
13,0.8579815030097961,0.9901641607284546,0.3871200382709503,0.8666666746139526,0.991689145565033,0.38424238562583923
14,0.8618333339691162,0.9903645515441895,0.3830874264240265,0.8663333058357239,0.9917102456092834,0.3808369040489197
15,0.8602777719497681,0.9902445673942566,0.38552969694137573,0.8694999814033508,0.9920026063919067,0.3721226751804352
16,0.8620370626449585,0.9904529452323914,0.3801978528499603,0.8658333420753479,0.9914445281028748,0.37765270471572876
17,0.863444447517395,0.990873396396637,0.37299877405166626,0.8666666746139526,0.9916585683822632,0.3787669539451599
18,0.8644444346427917,0.990739107131958,0.37225252389907837,0.8730000257492065,0.9921484589576721,0.37337446212768555
19,0.8623148202896118,0.9908995032310486,0.37188103795051575,0.8731666803359985,0.9924108386039734,0.37283337116241455
20,0.8652036786079407,0.9909282326698303,0.3699679672718048,0.8694999814033508,0.9921002984046936,0.36731046438217163
21,0.8666481375694275,0.9910879731178284,0.3650205433368683,0.8698333501815796,0.9921391010284424,0.3711569309234619
22,0.867222249507904,0.9912739396095276,0.3625975549221039,0.8688333630561829,0.9919936656951904,0.36940959095954895
23,0.8668333292007446,0.9913337826728821,0.3624609410762787,0.8694999814033508,0.9922544956207275,0.3622094988822937
24,0.8694444298744202,0.9915386438369751,0.357710063457489,0.8740000128746033,0.9925323724746704,0.3671586215496063
25,0.8696666955947876,0.9917218089103699,0.3538241684436798,0.8705000281333923,0.9922509789466858,0.36781206727027893
26,0.8686296343803406,0.9916651248931885,0.35439327359199524,0.8723333477973938,0.9924103617668152,0.3592962324619293
27,0.8730555772781372,0.9918230175971985,0.34798353910446167,0.8759999871253967,0.9925742149353027,0.35681307315826416
28,0.8725185394287109,0.9917840957641602,0.3503503203392029,0.8708333373069763,0.9922934770584106,0.3642856776714325
29,0.8718518614768982,0.9916127920150757,0.3519139885902405,0.8700000047683716,0.9923890829086304,0.35931554436683655
30,0.8729259371757507,0.9921263456344604,0.347144216299057,0.871833324432373,0.9923730492591858,0.35255321860313416
31,0.8728703856468201,0.9922332763671875,0.34141460061073303,0.8713333606719971,0.9921054840087891,0.35687899589538574
32,0.8723333477973938,0.9919114708900452,0.3462178409099579,0.8654999732971191,0.9917567372322083,0.3706195056438446
33,0.8741666674613953,0.9922715425491333,0.34165772795677185,0.8709999918937683,0.9921087622642517,0.3599869906902313
34,0.8744629621505737,0.9920807480812073,0.3447020351886749,0.8791666626930237,0.9925711154937744,0.34944266080856323
35,0.8747222423553467,0.9918918609619141,0.3444337248802185,0.8684999942779541,0.9918785095214844,0.3607190251350403
36,0.8758888840675354,0.9921770691871643,0.33897092938423157,0.8734999895095825,0.9918376207351685,0.3644510507583618
37,0.8759999871253967,0.992144763469696,0.3406071960926056,0.8711666464805603,0.9921290278434753,0.3580945134162903
38,0.8752777576446533,0.992251992225647,0.3409317433834076,0.8743333220481873,0.9923579692840576,0.3567414879798889
