epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5746666789054871,0.931615948677063,1.0896143913269043,0.7943333387374878,0.9839808344841003,0.5224764347076416
1,0.8328889012336731,0.9870299100875854,0.4557419717311859,0.8383333086967468,0.9889442324638367,0.42085757851600647
2,0.8621851801872253,0.9909539818763733,0.37391117215156555,0.8706666827201843,0.9916828274726868,0.3569261431694031
3,0.8767777681350708,0.992437481880188,0.3375715911388397,0.8668333292007446,0.9914231300354004,0.3570469915866852
4,0.8863703608512878,0.9935187101364136,0.3090672791004181,0.8611666560173035,0.9901983737945557,0.38193628191947937
5,0.8933518528938293,0.9941839575767517,0.29101893305778503,0.878333330154419,0.9918699264526367,0.33436593413352966
6,0.8974629640579224,0.9946678280830383,0.27600356936454773,0.8809999823570251,0.992127001285553,0.3239915072917938
7,0.9004814624786377,0.9948279857635498,0.2696835994720459,0.878333330154419,0.9922091364860535,0.3302820324897766
8,0.9071666598320007,0.9953992962837219,0.2526639699935913,0.8788333535194397,0.9923005700111389,0.32942670583724976
9,0.9084073901176453,0.9957911372184753,0.24395784735679626,0.8791666626930237,0.9903854727745056,0.35256338119506836
10,0.9116666913032532,0.9959362745285034,0.23929254710674286,0.8855000138282776,0.991896390914917,0.32296398282051086
11,0.9162036776542664,0.9962090849876404,0.2263360470533371,0.8843333125114441,0.9908719062805176,0.3338223695755005
12,0.9177963137626648,0.9965692758560181,0.21666504442691803,0.8766666650772095,0.9901031851768494,0.35352686047554016
13,0.9190555810928345,0.99660325050354,0.2136523276567459,0.8861666917800903,0.9910705089569092,0.3355036973953247
14,0.9246296286582947,0.9970206022262573,0.20006327331066132,0.8818333148956299,0.9906903505325317,0.3506424129009247
15,0.9259814620018005,0.99700927734375,0.19613856077194214,0.8859999775886536,0.9889448285102844,0.3641378581523895
16,0.940240740776062,0.9980579018592834,0.16147230565547943,0.8920000195503235,0.9902471303939819,0.3412679135799408
17,0.9435926079750061,0.9982810020446777,0.15117530524730682,0.890333354473114,0.9902508854866028,0.34639713168144226
18,0.9453148245811462,0.9983680248260498,0.14615239202976227,0.89083331823349,0.99003666639328,0.3505919873714447
19,0.9463703632354736,0.9984797835350037,0.14240333437919617,0.8918333053588867,0.9896115660667419,0.355355829000473
20,0.947685182094574,0.9985525012016296,0.13926659524440765,0.8918333053588867,0.9892579913139343,0.3620217740535736
21,0.9521666765213013,0.9986826181411743,0.13050507009029388,0.8913333415985107,0.9890754222869873,0.3622056543827057
22,0.9532222151756287,0.9987397193908691,0.12834502756595612,0.8920000195503235,0.9893543124198914,0.36255472898483276
23,0.9536481499671936,0.9987225532531738,0.1272694170475006,0.8923333287239075,0.9892115592956543,0.36226871609687805
24,0.9535925984382629,0.9987754821777344,0.12646451592445374,0.8914999961853027,0.9894715547561646,0.36609914898872375
25,0.9542407393455505,0.9987677335739136,0.12540078163146973,0.8928333520889282,0.9890566468238831,0.36394426226615906
26,0.9552592635154724,0.9988085031509399,0.1231960728764534,0.890500009059906,0.9890498518943787,0.3652416467666626
27,0.9554629921913147,0.9988237023353577,0.12276668101549149,0.890666663646698,0.989044189453125,0.3664131164550781
28,0.9556111097335815,0.9988373517990112,0.12252634763717651,0.8896666765213013,0.9891199469566345,0.3663221001625061
29,0.9557592868804932,0.998832106590271,0.12224110960960388,0.8898333311080933,0.9891964197158813,0.3672757148742676
30,0.9555370211601257,0.9988418221473694,0.12203917652368546,0.8913333415985107,0.9891250729560852,0.36695531010627747
31,0.956240713596344,0.9988583326339722,0.12158305197954178,0.8913333415985107,0.9891197681427002,0.36685144901275635
32,0.9564629793167114,0.9988609552383423,0.12142037600278854,0.8911666870117188,0.9891210794448853,0.36693257093429565
33,0.9561111330986023,0.9988791346549988,0.12136911600828171,0.89083331823349,0.9890446662902832,0.36698266863822937
34,0.9559999704360962,0.9988629221916199,0.12132690101861954,0.890333354473114,0.9891214370727539,0.3670835793018341
35,0.9563518762588501,0.9988642334938049,0.12128037959337234,0.89083331823349,0.9890421628952026,0.36729735136032104
36,0.9562036991119385,0.9988659620285034,0.12113175541162491,0.89083331823349,0.9890435934066772,0.3673022389411926
37,0.956240713596344,0.9988659620285034,0.12112191319465637,0.89083331823349,0.9890422821044922,0.36732181906700134
38,0.9562036991119385,0.9988756775856018,0.12110944092273712,0.89083331823349,0.9890418648719788,0.36732223629951477
39,0.9561851620674133,0.9988661408424377,0.12110450863838196,0.89083331823349,0.9890413284301758,0.36736956238746643
40,0.9562592506408691,0.9988654851913452,0.12109628319740295,0.890666663646698,0.9890414476394653,0.3673640191555023
